LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID2054,2054,0,693.0,322.0658747300216,26.890928725701944,0.0,6.0,6,14.868295664084794,1,,210.72883787661405,209.0,179.0,264.0,146878.0,13.77996996928605,-0.009892500681365341,-0.30558317264740237,0.20648497047153702,0.8599863143859755,24.484797953847266,9.785719465012585,2.0147700458695676,2.5020948169819395,694.5000000000002,120.37067431177314,0.6023386444224029,0.893822393822394,4.567563232910875
ID5446,5446,0,702.0,321.5433238636364,25.499289772727273,0.0,8.0,8,14.969641274038219,1,,212.05240793201133,209.0,181.0,280.0,149709.0,15.311288234016383,-0.007662439212949485,-0.2138794625403464,0.04728580245519554,0.9209437966484408,25.617059831466992,9.464353520648114,1.9773480503009169,2.7066888166824046,703.9999999999999,123.97359299432962,0.575604455558848,0.8888888888888887,4.672430589482094
ID2088,2088,0,645.0,321.45665634674924,31.636480908152738,0.0,2.0,2,14.339741506551949,1,,204.61550387596898,203.0,171.0,246.0,131977.0,12.769616802937014,-0.01578677371177398,-0.5140375618780331,0.17019577249073514,0.44592479240004457,22.229598282766254,9.814674847248346,2.066740308769001,2.2649347664327943,646.0,110.20742144464832,0.6683757733752858,0.922857142857143,4.33605300209342
ID5448,5448,0,612.0,322.4584008643976,33.25337655321448,0.0,10.0,10,14.01417852659937,1,,291.10227272727275,290.0,249.0,351.0,179319.0,16.94777040367198,-0.004135058854123396,-0.14264096609286062,0.16567172429171703,-0.07075541413184785,22.020709502946907,9.702251992200198,2.128719070654871,2.269649306228051,617.0,103.2165170219649,0.7277741540042143,0.9716535433070866,4.155340510565271
ID3648,3648,1,910.0,223.68066996155957,321.6345414607359,0.0,6.0,6,17.024134379472613,1,,223.4901098901099,221.0,190.0,296.0,203376.0,16.27504961012077,-0.005096855016956615,-0.14069784964103968,-0.682677443332764,-0.27379181961742893,21.69294780137724,14.465312404049056,-0.2818567091308386,1.4996529072752733,910.4999999999999,123.1575298892504,0.7543412800258505,0.9449922158796052,4.0815112210797215
ID3585,3585,1,1098.0,218.44338190649668,327.0951730418943,0.0,0.0,0,18.695032897264504,1,,299.970054446461,296.0,229.0,471.0,330567.0,23.831645585904937,0.0051617898042324245,0.1292760906583544,-0.0844005274077555,-0.05905641925178813,21.994315174050897,16.49533686747156,-0.09726558778535856,1.333365626343964,1097.9999999999998,129.65574794747158,0.8207835701419293,0.9674008810572685,3.912826623041694
ID3489,3489,1,899.0,223.49482056973733,320.5928597854236,0.0,7.0,7,16.935088055619772,1,,226.31256952169076,223.0,193.0,318.0,203455.0,18.00479916115182,0.002008918697655817,0.05040123331377887,-1.0467123778275187,0.540839843999641,22.727604931978036,14.0557986776016,2.8082199396697365,1.6169557812602464,901.0000000000001,124.4174681373311,0.7314285973696307,0.945435466946485,4.144946828969892
ID6021,6021,1,978.0,226.10340136054424,318.521768707483,0.0,9.0,9,17.66192765414112,1,,228.6530612244898,225.0,190.0,316.0,224080.0,18.514826921991553,0.01008598442588783,0.24663079756843378,-0.140321195112959,-0.5769621596731995,21.825837614006797,15.043406494787275,2.8114560990482644,1.4508573986596531,980.0000000000001,124.5997344947368,0.7932347032511646,0.974155069582505,3.980192518695098
ID5975,5975,1,1098.0,218.44338190649668,327.0951730418943,0.0,10.0,10,18.695032897264504,1,,299.970054446461,296.0,229.0,471.0,330567.0,23.831645585904937,0.0051617898042324245,0.1292760906583544,-0.0844005274077555,-0.05905641925178813,21.994315174050897,16.49533686747156,-0.09726558778535856,1.333365626343964,1097.9999999999998,129.65574794747158,0.8207835701419293,0.9674008810572685,3.912826623041694
ID3560,3560,1,1033.0,218.61907082521117,327.7893112410656,0.0,1.0,1,18.07168899756106,1,,210.8485436893204,207.0,174.0,312.0,217174.0,17.39844538075703,0.0040167499687752215,0.09696700862460686,-1.2171183998984514,0.7022023681772341,21.419019250417882,16.578115459622737,3.107995125874737,1.292005674745452,1026.0000000000007,126.20587516887649,0.8094650074154986,0.947368421052632,3.940087734047337
ID3738,3738,1,1010.0,218.8062706270627,326.8382838283829,0.0,2.0,2,17.93022545997759,1,,213.06349206349208,210.0,169.0,304.0,214768.0,16.366456859594802,-0.0011253266576795123,-0.029332695345241508,-1.0799445055747618,0.08170277157978388,21.569167558311516,16.414728096409583,0.010457144981409039,1.3140130882234577,1009.9999999999999,123.60539184405629,0.8307233281528491,0.9582542694497153,3.8893473316560576
ID6028,6028,1,945.0,225.180196801968,319.2908979089791,0.0,8.0,8,17.375756876905406,1,,227.79430379746836,225.0,192.0,306.0,215949.0,17.458258840225714,0.005814874779047227,0.15086699506682874,-3.5483134722751632,2.5826640323251855,28.553295005532732,13.195317566809672,2.663874428078833,2.163896007880337,948.5,126.77919863621268,0.7415683649117305,0.9738193018480495,4.116511515889836
ID3534,3534,1,946.0,221.78058063374047,324.85935563816605,0.0,4.0,4,17.311520956924582,1,,216.79171094580235,214.0,176.0,290.0,204001.0,16.361058312066106,-0.006387526164086835,-0.1703636488044507,-0.5936006899955314,-0.3214077107058003,20.587263785664447,15.389444578432261,0.007027431111755966,1.337752228856702,941.5000000000001,123.07236927222392,0.7811043668260249,0.9524532119372789,4.010979101068376
ID3694,3694,1,917.0,223.48694232861806,322.8835690968444,0.0,5.0,5,17.10341443697438,1,,221.15342763873775,217.0,186.0,323.0,203240.0,18.080652242526632,-0.0027771508198974333,-0.06812661681154508,-1.522758337198737,0.7674075150865596,21.88128172877006,14.898881439536362,-0.3150335694782535,1.4686526513799134,918.9999999999999,122.26285541459181,0.7725672725003679,0.9363219561895056,4.033079461057641
ID3839,3839,1,1001.0,219.71128411183662,325.59224845136447,0.0,3.0,3,17.801053106374457,1,,216.3664658634538,212.0,184.0,358.0,215501.0,19.494909526516775,0.002250913400257637,0.049851823521664625,-1.3532002303329518,0.6680175058357227,21.634307001733315,16.03614489419398,3.024058734834319,1.3490965032104565,995.5000000000002,126.18495854396308,0.7856623644288907,0.9369411764705885,3.999327387289007
ID2944,2944,2,984.0,71.9236428209031,199.50219854557753,0.0,6.0,6,17.711419842410315,1,,180.469450101833,179.0,152.0,239.0,177221.0,12.236148360924446,-0.001741916949846598,-0.05147229899147337,-0.1683246587716645,0.40306066113014627,23.460567194208416,14.178623623306633,2.212945358971464,1.6546434842691111,985.5000000000001,130.10317746408703,0.731628620092184,0.9327969711310935,4.144380188873319
ID5776,5776,2,1099.0,69.29199025430181,200.7373991167961,0.0,8.0,8,18.665212841758834,1,,180.1197440585009,178.0,147.0,239.0,197051.0,13.931781038286244,0.001973865039990837,0.05093845144332586,-0.27164178219581364,0.4666071148317444,27.29556024299857,13.801683502103481,2.3495019941363333,1.977697882931348,1094.5,142.91307914377433,0.6734132806533094,0.9247993240388678,4.319804509556064
ID3074,3074,2,1028.0,71.43067703271785,208.90006478781987,0.0,0.0,0,18.09809031039244,1,,242.85131195335276,241.0,199.0,321.0,249894.0,18.127795657971813,0.011359006667008644,0.30092651846102675,0.4909707913711754,-0.6676553305822098,27.58890366905064,13.333250569176228,-1.0315926698535176,2.0691806192280366,1029.0000000000005,148.84341367897773,0.5836681499323145,0.901445466491459,4.640042244078508
ID2754,2754,2,872.0,73.4600076540375,203.18962877918102,0.0,2.0,2,16.65076307158569,1,,177.2471264367816,175.0,151.0,242.0,154205.0,12.622147403742701,-0.001032362205788877,-0.029023957454197193,0.3018297174501981,-0.3410961043304897,20.781828037803404,14.643020908990687,-0.926033943496553,1.419230920106352,871.0,124.44257234983364,0.7067894517344986,0.9493188010899184,4.216575706940138
ID3282,3282,2,959.0,71.40793151642208,203.03651292802238,0.0,3.0,3,17.42606184481555,1,,177.4426919032597,175.0,151.0,230.0,168748.0,13.11538376382273,-0.0014413003767438754,-0.0390560223553061,0.5869340326485385,-0.560513197971928,25.98217316029419,13.156403977283475,2.3234017309287793,1.974868908339722,953.9999999999998,136.6262652581728,0.6422289004315483,0.9137931034482757,4.423438662397889
ID2920,2920,2,1083.0,70.71340142370782,200.1580006190034,0.0,7.0,7,18.515392175699187,1,,180.72972972972974,179.0,143.0,238.0,193923.0,13.499157713553597,0.0020298043350063266,0.05424084664280437,-1.2854503148769882,0.06625826219176577,26.079876797871815,14.4081028685036,2.3404526282505405,1.8100840225733636,1077.0000000000005,145.51106547056642,0.6391952306448735,0.864019253910951,4.4339232272474955
ID5752,5752,2,1161.0,68.83909038572251,201.33189407023605,0.0,9.0,9,19.19903248085251,1,,181.21885813148788,179.0,147.0,247.0,209489.0,14.110069134819287,0.003408675814803992,0.08725937359770507,-1.262306506687213,-0.21556790812506518,28.29168852912367,14.616217238877312,2.3254950238735135,1.93563683863916,1158.0000000000002,144.99480914344804,0.6921711824760758,0.9304941743672159,4.26086893018246
ID2940,2940,2,973.0,71.84002057613169,201.8287037037037,0.0,4.0,4,17.58969042850512,1,,178.83831101956747,177.0,147.0,241.0,173652.0,12.661884309130551,-0.0024432219255767157,-0.0691858860909259,-0.7335515269048846,0.7961068182437968,24.79981763455523,14.14447959068715,2.171160670965773,1.753321320558421,972.0,132.7494906282505,0.6931231467446163,0.9292543021032504,4.257941897167007
ID2797,2797,2,1017.0,71.70925290174922,201.20802681052805,0.0,5.0,5,18.01435341510693,1,,180.77428851815506,179.0,155.0,253.0,184209.0,13.408574447799301,0.0023405803905052667,0.06296399818371651,-1.41089356983559,0.391208638274279,26.13613970095151,14.632329437196056,2.331806088237833,1.7861913110370682,1019.5,137.25210135978142,0.6800785692521936,0.8978423601937473,4.298583697280588
ID2974,2974,2,827.0,74.3541162227603,204.07021791767554,0.0,1.0,1,16.214930341750193,1,,175.84848484848484,174.0,148.0,244.0,145075.0,11.985633623504,-0.0036440856413131515,-0.1073202560463443,-0.020357341688915082,-0.19133094673664428,20.529736625352623,14.154235141991283,-1.1391509028105953,1.4504306604633959,825.9999999999999,121.6417902824406,0.7014945555225698,0.9265283230510374,4.232459193780665
ID5743,5743,2,1028.0,71.43067703271785,208.90006478781987,0.0,10.0,10,18.09809031039244,1,,242.85131195335276,241.0,199.0,321.0,249894.0,18.127795657971813,0.011359006667008644,0.30092651846102675,0.4909707913711754,-0.6676553305822098,27.58890366905064,13.333250569176228,-1.0315926698535176,2.0691806192280366,1029.0000000000005,148.84341367897773,0.5836681499323145,0.901445466491459,4.640042244078508
ID2144,2144,3,694.0,376.48196248196246,25.61952861952862,0.0,3.0,3,14.85223051010746,1,,215.7608069164265,212.0,188.0,290.0,149738.0,17.397081158216757,-0.015184196456378684,-0.3824396999247491,0.060030532282542425,0.133264929237943,16.44261681378427,14.018332153906677,1.2902221230232385,1.172936739781985,693.0,101.74798370723113,0.8411849135080084,0.9746835443037977,3.8650862922939697
ID2112,2112,3,676.0,376.4921568627451,22.34583333333333,0.0,5.0,5,14.712264360219255,1,,216.63274336283186,213.0,184.0,279.0,146877.0,15.034453445167095,-0.026666470979346105,-0.7895330453435543,0.22940653370061984,0.14172097897586144,16.725999159155243,13.912729602470241,1.3406809500289227,1.2022083111703328,680.0000000000001,98.63336223560879,0.8783570699828775,0.9812409812409816,3.782416778350617
ID2066,2066,3,689.0,377.84088142196254,22.587655222790357,0.0,6.0,6,14.760864374853009,1,,220.21574344023324,218.0,182.0,285.0,151068.0,15.532404083070139,-0.015741769574995623,-0.4535071881323243,0.13881110192699667,0.3231768289522867,16.470721779316186,13.850054887035839,-1.5669045956618342,1.1892170762971768,684.5,100.62313990512361,0.8495473433273002,0.9661256175017643,3.84601646330787
ID2052,2052,3,602.0,374.83583125173465,27.965723008603945,0.0,0.0,0,13.825523015545066,1,,302.71807628524044,301.0,242.0,385.0,182539.0,19.035116742034305,-0.006632556749390049,-0.21236544800347787,-1.5512085040615595,1.1895763421475516,16.07569580065366,14.68533891729158,3.0983826655868842,1.094676526785839,600.5000000000001,96.59812855059411,0.8086962894281291,0.9756295694557272,3.941959943010785
ID2055,2055,3,689.0,375.7196475983587,22.992638184890176,0.0,4.0,4,14.825416567837392,1,,217.03478260869565,214.0,183.0,275.0,149754.0,15.905798762645695,-0.015928616724127757,-0.4417283900624439,0.06488897770363475,0.2499072513163312,16.684703502781712,14.019116297536831,1.3233541559324518,1.1901394601964481,690.5,100.43788963298505,0.8601583094865188,0.9815209665955935,3.8222204998530644
ID5450,5450,3,602.0,374.83583125173465,27.965723008603945,0.0,10.0,10,13.825523015545066,1,,302.71807628524044,301.0,242.0,385.0,182539.0,19.035116742034305,-0.006632556749390049,-0.21236544800347787,-1.5512085040615595,1.1895763421475516,16.07569580065366,14.68533891729158,3.0983826655868842,1.094676526785839,600.5000000000001,96.59812855059411,0.8086962894281291,0.9756295694557272,3.941959943010785
ID2091,2091,3,637.0,376.80253197598535,26.33424693291569,0.0,2.0,2,14.256256953644963,1,,215.91849529780563,212.0,184.0,281.0,137756.0,17.649285288693843,-0.018552151734871743,-0.4625085631359306,0.1711490927190564,0.2718428261937067,15.118874617555525,13.884554788044785,1.3426382683109872,1.088898769053333,638.5000000000001,96.35107158088837,0.864286376632763,0.9748091603053434,3.8130815912168954
ID2188,2188,3,648.0,378.56692406692406,23.155083655083654,0.0,7.0,7,14.356380160193742,1,,220.4937888198758,218.0,188.0,266.0,141998.0,15.75615977970347,-0.0191806584530486,-0.5473315337195931,0.19732629653047942,0.37946717454506856,15.754774519266906,14.522644064567778,-1.4767310318328475,1.0848420197603872,647.5000000000001,98.28428364556966,0.8423284774003327,0.9700374531835206,3.862461737606646
ID5452,5452,3,806.0,385.7248253185368,22.718865598027126,0.0,9.0,9,16.067025788709444,1,,225.67324290998766,224.0,188.0,286.0,183021.0,16.669792646519586,4.735564269804571E-5,0.0012821269734106364,-0.6777393451606317,0.6306276858100225,20.001836579510364,13.468450630111892,2.7754569394577677,1.4850881611275724,811.0000000000002,121.2345276919225,0.6933907894866125,0.891698735568994,4.257120053804852
ID2175,2175,3,611.0,376.824043715847,26.771584699453552,0.0,1.0,1,13.934454799959425,1,,217.42105263157896,214.0,178.0,272.0,132192.0,17.765644915188957,-0.0077155496658074816,-0.19031862771725636,-0.10459080913246036,-0.005705183136754712,14.766516484291829,13.581729982257764,-1.5627949563137715,1.087233843080505,609.9999999999999,94.49360153162684,0.8584893166234171,0.976,3.825934093683479
ID5455,5455,3,635.0,379.378164556962,23.3251582278481,0.0,8.0,8,14.183506197980654,1,,220.14603174603175,218.0,189.0,279.0,138692.0,14.301020291092534,-0.019401988476214823,-0.6091567603818617,0.1427423878559095,-0.2883343080298776,15.245893377798645,13.746829784017269,-1.0197047439797393,1.1090479490423502,631.9999999999998,98.92841072265887,0.811493186725007,0.9539622641509432,3.9351608881169837
ID6016,6016,4,809.0,256.640859551717,320.520974706971,0.0,8.0,8,16.06207218113411,1,,218.89778325123152,217.0,187.0,304.0,177745.0,15.215124703428417,-0.020452295098512603,-0.6007756223343816,-0.24037691725202123,-0.2931695917806866,19.256225949191336,13.869505679170134,-1.3213440271745673,1.3883858873291517,810.4999999999997,112.46584283842488,0.8052330627575375,0.9683393070489841,3.9504278351386493
ID3682,3682,4,949.0,255.45588494794424,327.54817363684487,0.0,5.0,5,17.339079776637234,1,,217.3936507936508,215.0,181.0,285.0,205437.0,15.326722879374644,-0.010589911171230964,-0.3036291958025437,-0.14069439774901493,-0.15839677892468623,21.542954676853178,14.396183789196993,-1.2473685167882376,1.4964350964329294,944.5,115.86276147608982,0.8841461817486713,0.9838541666666668,3.7700134025547354
ID3590,3590,4,1257.0,253.50424797557412,334.1565777246781,0.0,0.0,0,19.990949504807148,1,,295.4406374501992,294.0,243.0,379.0,370778.0,18.932292006359546,-0.0062351979489476015,-0.19582298579944502,0.09380250426107245,-0.5299131078838809,23.472071682856626,17.731346066998995,1.8097197040447552,1.3237614106772233,1255.5,140.01355250813177,0.8047971527001363,0.949697428139183,3.9514975445067946
ID3734,3734,4,1057.0,254.89365229748935,333.0052897520922,0.0,2.0,2,18.32965042948149,1,,210.29272898961284,208.0,175.0,312.0,222700.0,15.124475775983695,-0.008626109737095874,-0.2419643724673484,0.186974699754473,-0.206872222770612,22.8691536603689,15.15776693409087,2.0440972160769264,1.5087416081675322,1055.4999999999998,126.10011431491948,0.8341365301825007,0.969683050068902,3.8813817674465825
ID3526,3526,4,977.0,255.3979487179487,329.5905982905983,0.0,4.0,4,17.61681409986482,1,,214.82340862422998,213.0,183.0,289.0,209238.0,14.470355502520945,-0.011369475205819208,-0.3414591866353038,-0.05297965776325727,-0.14165206723846013,21.783623773669063,14.691586393640852,1.9220557370243252,1.4827278137300373,974.9999999999999,121.03582745793265,0.8363471716909021,0.9667823500247891,3.876248719021966
ID3638,3638,4,846.0,255.87808003153953,324.34387936132464,0.0,6.0,6,16.405212853492486,1,,219.0495283018868,216.0,189.0,287.0,185754.0,15.569621975717038,-0.013220429830178713,-0.3769811853911248,0.12272947111496968,-0.023487643168226897,20.79401641029688,13.439613210430263,1.9306903208405943,1.5472183674273443,845.5000000000002,111.11196025229893,0.8606010207675183,0.9757645701096367,3.821237258044705
ID3431,3431,4,815.0,256.6096839959225,322.3124362895005,0.0,7.0,7,16.13128426242774,1,,218.51766138855055,216.0,188.0,289.0,179403.0,15.708976535488265,-0.015955118207128038,-0.451080203742875,0.4253219048978207,-0.40434536580515335,19.695776091426346,13.866981754822731,-1.1731081277912399,1.4203361942534067,817.5,112.29707393491931,0.8146306476827209,0.9595070422535211,3.927575656486422
ID6010,6010,4,793.0,256.46491228070175,318.63366750208854,0.0,9.0,9,15.937731619482898,1,,219.38867924528302,217.0,183.0,293.0,174414.0,15.092281131914605,-0.017942279669777503,-0.5311655872531437,0.19785279581037696,-0.1854577396005684,19.613180082088327,13.493341842132015,-1.2661359080585202,1.4535450381052044,797.9999999999999,108.31994884556303,0.8546648891387056,0.9713937918441873,3.834484623544897
ID3835,3835,4,1036.0,254.53581800580832,331.56211681187483,0.0,3.0,3,18.133232266417803,1,,213.5251937984496,211.0,183.0,296.0,220358.0,16.234082555902347,-0.006542401311660142,-0.1732364256976369,-0.07860565161685623,-0.16188034773156026,22.29516842204148,15.330687424957386,1.950999988230782,1.4542836732647983,1033.0,124.81135380777472,0.8333011816541648,0.9672284644194756,3.883326739119243
ID3758,3758,4,1094.0,254.26732145576364,334.5627379320847,0.0,1.0,1,18.665212841758834,1,,208.1622607110301,205.0,175.0,294.0,228354.0,16.237940994203605,-0.004658670428175392,-0.12000269039978395,-0.045341509523682086,1.9560805883680067E-4,23.075921149425252,15.69777262077597,2.06550760434226,1.4700124474273706,1094.4999999999998,130.37709072325924,0.809138858170394,0.9596668128014029,3.940881743108606
ID3025,3025,5,586.0,666.5579954954954,205.20777027027026,0.0,6.0,6,13.727325035155397,1,,181.09290540540542,178.0,152.0,236.0,107207.0,14.92994867765001,-0.0038329484898184103,-0.0933413175871998,-0.010738923338956066,-0.1951588641147866,18.309763257905274,10.643690334576114,1.2829969204878076,1.7202457683709438,592.0000000000001,95.08910097168143,0.8227541623001858,0.9720853858784897,3.9081379758803227
ID2979,2979,5,608.0,669.2904290429043,207.3380088008801,0.0,4.0,4,13.888692920047484,1,,177.14214876033057,174.0,151.0,231.0,107171.0,13.999513662709978,-9.455173593011262E-4,-0.023950759470813772,-0.16463836391281664,0.14864793573066035,17.573388790009467,11.523018150503558,1.246585681910155,1.5250682208846045,605.9999999999999,94.26139931983431,0.8570669000420336,0.972712680577849,3.829107600911969
ID3316,3316,5,627.0,670.698205331222,208.12813407231457,0.0,3.0,3,14.177894523696523,1,,173.48489666136726,170.0,145.0,251.0,109122.0,15.251454275353204,0.0014002369438739415,0.0318107751882035,0.1731234974783683,-0.040784211499400785,17.49432460765982,11.719856355554354,1.2472951082120083,1.49270810809629,631.5000000000001,97.64753638330792,0.832263095870668,0.9752895752895756,3.8857478305036173
ID5764,5764,5,580.0,662.4867587795048,201.7685664939551,0.0,9.0,9,13.575766059431592,1,,185.18480138169258,182.0,154.0,256.0,107222.0,16.821535579720095,-0.004786317382035945,-0.10588997661775328,-0.0010468011293953462,-0.3089553295823376,16.702374392178047,11.578151524117496,1.4134367384474207,1.4425769396251813,578.9999999999999,91.8594984563358,0.8622640665871455,0.9772151898734175,3.817550475759729
ID2822,2822,5,621.0,667.9906367041199,205.76886035313,0.0,5.0,5,14.082153922340916,1,,179.8028846153846,177.0,153.0,245.0,112197.0,14.490200087221865,0.003289435274510168,0.08136682584990632,-0.033883113080107996,-0.29376199088938815,17.733573143989698,11.591266550202775,1.2578244574570048,1.5299081482756058,623.0000000000002,98.69642476860028,0.803702036887882,0.9629057187017005,3.9541887622396206
ID3080,3080,5,787.0,677.6019283746556,207.665713074804,0.0,0.0,0,15.822475327316878,1,,196.0521628498728,192.0,148.0,303.0,154097.0,23.167098934116193,-0.004878877165449005,-0.08298009341851743,0.8146398784161271,0.6889191882349771,18.80806115160901,13.935826341149884,1.0008503135185771,1.3496193688975824,786.5,114.70971084771081,0.7511180886785584,0.9134727061556331,4.090259118958485
ID2763,2763,5,665.0,671.1144971156258,206.35578128918985,0.0,2.0,2,14.543621260508983,1,,169.77477477477478,168.0,141.0,229.0,113070.0,12.596825964713794,0.0012084657725591242,0.032535079375223305,-0.0784593083545328,-0.012309878689846896,18.74326227744238,11.828985855995263,1.2269904236513014,1.5845197978610115,664.5,102.77208158135325,0.7905958737625489,0.9526881720430106,3.9868294745245922
ID3006,3006,5,630.0,673.3536197295147,208.22712808273667,0.0,1.0,1,14.144177723236952,1,,166.4904458598726,163.0,139.0,239.0,104556.0,14.59101899140668,-0.00245362893606547,-0.05613186614960803,0.13287507130878218,-0.11555879645189211,17.41162311073783,11.79552912476748,1.3260685585994545,1.4761205645432252,628.5,95.18916627929116,0.8716459166115118,0.9736638264910922,3.7969500335916915
ID2943,2943,5,611.0,664.752052545156,204.80021893814995,0.0,7.0,7,13.923028430838189,1,,183.25370675453047,180.0,150.0,283.0,111235.0,16.296496270448543,-0.0014621131511224907,-0.03293100295699074,-0.005277222339575746,-0.44277760069474076,17.61331991901274,11.649151059361994,1.3912796621998123,1.5119831332994487,609.0,93.03127439556873,0.884238084532151,0.9894394800974817,3.769817480362147
ID5791,5791,5,572.0,662.8382953882078,203.45329830706362,0.0,8.0,8,13.481652161769508,1,,184.3905429071804,181.0,152.0,259.0,105287.0,14.959237534027979,-0.007122941466772847,-0.17685733640015117,0.002049169468648742,-0.2668943753234817,16.32692735359278,11.534075636889012,1.3642261687711232,1.4155384330387921,570.9999999999999,92.48175976584211,0.8389456030459733,0.9588581024349284,3.8702411916556736
ID2128,2128,6,657.0,280.0104877432398,23.24627242860753,0.0,3.0,3,14.488801535607076,1,,196.31411229135054,195.0,166.0,243.0,129371.0,10.891561299072075,-0.005506898126381213,-0.19961659510395424,2.4750106602478215,-0.43381547340804355,23.249688160374838,11.346900556494614,-0.1947326066409102,2.0489902105529105,659.5,108.01044226841432,0.7103840063689143,0.9516594516594516,4.205894206809725
ID2082,2082,6,683.0,279.41080156402734,25.43572825024438,0.0,2.0,2,14.733884157863642,1,,195.83333333333334,195.0,169.0,248.0,133950.0,10.85273443894867,-0.004271932484082853,-0.15483212232005675,7.377302768142549,-0.4848054762187656,28.358414553050952,11.429524222403819,-0.12638507995095383,2.481154420886883,681.9999999999999,114.69866591935057,0.6514446256227839,0.906312292358804,4.392038912833735
ID2115,2115,6,746.0,278.98924731182797,20.76388888888889,0.0,5.0,5,15.389040103942163,1,,200.33736559139786,199.0,173.0,250.0,149051.0,10.989675886588897,-0.003675336033110429,-0.134494102486301,-0.10194564389035687,0.07255444717869226,21.81886194765314,11.583666641076743,-0.03953605321187665,1.8835885582447147,743.9999999999999,117.87237891051034,0.6729126651291432,0.9288389513108611,4.321411076982537
ID2057,2057,6,689.0,280.3741224885016,29.021423384168482,0.0,0.0,0,14.803930445578969,1,,282.42028985507244,281.0,236.0,336.0,194870.0,15.787601276073959,-0.0020920715655042724,-0.07500596522234287,-0.44105619875033913,-0.600288887773994,20.23014698723302,11.994944410580377,3.1276056513046173,1.686556126878639,688.5000000000001,111.31614482686062,0.6982283755889752,0.9297771775827145,4.242346964738933
ID2185,2185,6,719.0,276.467726737338,27.811189634864547,0.0,1.0,1,15.006806604838749,1,,194.9071729957806,193.0,169.0,237.0,138579.0,11.291394792628058,-0.001771763584716543,-0.06127539882228931,1.380287799474035,-0.19829172309950513,23.50714278628957,11.053102278059864,-0.11449482934808668,2.126746156411732,707.4999999999999,121.84199023599876,0.5988834883308088,0.8596597812879707,4.58072017185275
ID5417,5417,6,376.0,294.07003546099287,7.451684397163121,0.0,10.0,10,10.940041919714261,1,,266.875,270.0,203.0,334.0,100345.0,25.36638852234718,-7.070586360739822E-4,-0.01488818852298989,-0.8005920121581267,-0.8047422795107098,13.943188085534286,10.241360034128869,0.27962934268239104,1.3614586382149678,376.00000000000006,76.69217746449253,0.8033329337863935,0.9791666666666666,3.9550970629363715
ID2058,2058,6,653.0,280.11981981981984,21.912612612612612,0.0,4.0,4,14.356380160193739,1,,198.90045941807045,198.0,170.0,240.0,129882.0,11.075765969591064,0.001260947114068831,0.04523156411580536,-0.28099719539672774,-0.09515398850329458,19.8396484757275,11.43008033758725,-0.10986448040173988,1.7357400726647392,647.4999999999999,109.2599229982536,0.6815972924102484,0.935693641618497,4.2937920121232525
ID2059,2059,6,718.0,280.811753902663,19.751147842056934,0.0,6.0,6,15.20174257673876,1,,200.79561042524006,200.0,178.0,240.0,146380.0,10.933273262003894,-0.003931318028761099,-0.14497158928125997,4.906491470996919,-0.4997184663100176,26.67395200651727,12.198225300750892,-0.06972898915452022,2.1867076028572194,725.9999999999998,116.65169342556527,0.6704469032161244,0.9459283387622148,4.32935040188197
ID5435,5435,6,820.0,283.7019012192602,14.967658607150238,0.0,9.0,9,16.022388186760026,1,,201.9543209876543,201.0,171.0,248.0,163583.0,11.428571631589504,-0.002938894216614286,-0.10417256785701778,0.43539756581298283,0.015752690008814574,21.41016089828115,13.406164943925486,2.8413538336508353,1.5970384511778204,806.5,120.31223485973096,0.700155730248565,0.9350724637681159,4.236503877574422
